route_id,route_name,stop_sequence,stop_id,stop_name,lat,lng
R-NY-07,Gopi Krishna-Koteshwor,7,S0209,Singha Durbar East Stop,27.696608,85.32815
R-NY-07,Gopi Krishna-Koteshwor,8,S0379,Hanumansthan,27.6965,85.3275
R-NY-07,Gopi Krishna-Koteshwor,9,S0108,Thapagaun Stop,27.691133,85.334031
R-NY-07,Gopi Krishna-Koteshwor,10,S0107,Koteshwor Stop,27.6802001,85.3494489
R-SAJHA-01,Lagankhel-Gongabu Buspark,1,S0112,Lagankhel Stop,27.6668,85.3219
R-SAJHA-01,Lagankhel-Gongabu Buspark,2,S0213,Kumaripati,27.67084,85.320098
R-SAJHA-01,Lagankhel-Gongabu Buspark,3,S0103,Jawlakhel Stop,27.672577,85.314174
R-SAJHA-01,Lagankhel-Gongabu Buspark,4,S0234,Pulchowk,27.6782,85.3169
R-SAJHA-01,Lagankhel-Gongabu Buspark,5,S0237,Harihar Bhawan,27.6808,85.3131
R-SAJHA-01,Lagankhel-Gongabu Buspark,6,S0063,Kupondole stop,27.688005,85.316248
R-SAJHA-01,Lagankhel-Gongabu Buspark,7,S0056,Tripureshwor,27.694418,85.314128
R-SAJHA-01,Lagankhel-Gongabu Buspark,8,S0236,"NAC (Nepal Airlines Corporation, Kantipath)",27.7076,85.3143
R-SAJHA-01,Lagankhel-Gongabu Buspark,9,S0152,Jamal,27.708829,85.315292
R-SAJHA-01,Lagankhel-Gongabu Buspark,10,S0087,Lainchaur stop,27.718757,85.317697
R-SAJHA-01,Lagankhel-Gongabu Buspark,11,S0149,Lazimpat stop,27.722523,85.320924
R-SAJHA-01,Lagankhel-Gongabu Buspark,12,S0082,Panipokhari stop,27.730686,85.325986
R-SAJHA-01,Lagankhel-Gongabu Buspark,13,S0241,"President's Residence (Sheetal Niwas, Maharajgunj)",27.71716,85.31648
R-SAJHA-01,Lagankhel-Gongabu Buspark,14,S0124,Teaching Hospital stop,27.734523,85.330711
R-SAJHA-01,Lagankhel-Gongabu Buspark,15,S0044,Narayan Gopal Chowk,27.740022,85.337201
R-SAJHA-01,Lagankhel-Gongabu Buspark,16,S0065,Basundhara,27.7378,85.3215
R-SAJHA-01,Lagankhel-Gongabu Buspark,17,S0187,Samakhusi Stop,27.7335,85.3125
R-SAJHA-01,Lagankhel-Gongabu Buspark,18,S0169,Gongabu Chowk,27.734978,85.314447
R-SAJHA-01,Lagankhel-Gongabu Buspark,19,S0252,Gongabu Bus Park,27.7331364,85.3083967
R-SAJHA-02,Lagankhel-Budhanilkantha,1,S0112,Lagankhel Stop,27.6668,85.3219
R-SAJHA-02,Lagankhel-Budhanilkantha,2,S0213,Kumaripati,27.67084,85.320098
R-SAJHA-02,Lagankhel-Budhanilkantha,3,S0103,Jawlakhel Stop,27.672577,85.314174
R-SAJHA-02,Lagankhel-Budhanilkantha,4,S0234,Pulchowk,27.6782,85.3169
R-SAJHA-02,Lagankhel-Budhanilkantha,5,S0237,Harihar Bhawan,27.6808,85.3131
R-SAJHA-02,Lagankhel-Budhanilkantha,6,S0063,Kupondole stop,27.688005,85.316248
R-SAJHA-02,Lagankhel-Budhanilkantha,7,S0056,Tripureshwor,27.694418,85.314128
R-SAJHA-02,Lagankhel-Budhanilkantha,8,S0236,"NAC (Nepal Airlines Corporation, Kantipath)",27.7076,85.3143
R-SAJHA-02,Lagankhel-Budhanilkantha,9,S0152,Jamal,27.708829,85.315292
R-SAJHA-02,Lagankhel-Budhanilkantha,10,S0087,Lainchaur stop,27.718757,85.317697
R-SAJHA-02,Lagankhel-Budhanilkantha,11,S0149,Lazimpat stop,27.722523,85.320924
R-SAJHA-02,Lagankhel-Budhanilkantha,12,S0082,Panipokhari stop,27.730686,85.325986
R-SAJHA-02,Lagankhel-Budhanilkantha,13,S0241,"President's Residence (Sheetal Niwas, Maharajgunj)",27.71716,85.31648
R-SAJHA-02,Lagankhel-Budhanilkantha,14,S0124,Teaching Hospital stop,27.734523,85.330711
R-SAJHA-02,Lagankhel-Budhanilkantha,15,S0044,Narayan Gopal Chowk,27.740022,85.337201
R-SAJHA-02,Lagankhel-Budhanilkantha,16,S0238,Gangalal Hospital (Shahid Gangalal National Heart Centre),27.746,85.3438
R-SAJHA-02,Lagankhel-Budhanilkantha,17,S0260,Neuro Hospital Bansbari (Upendra Devkota Memorial NINAS),27.7486124,85.3460046
R-SAJHA-02,Lagankhel-Budhanilkantha,18,S0231,Golfutar stop,27.75144,85.345969
R-SAJHA-02,Lagankhel-Budhanilkantha,19,S0268,Nepal Telecom (Budhanilkantha),27.733891,85.3595657
R-SAJHA-02,Lagankhel-Budhanilkantha,20,S0255,Hattigauda,27.7553479,85.3478614
R-SAJHA-02,Lagankhel-Budhanilkantha,21,S0249,Chapali Bhadrakali,27.7803217,85.3730428
R-SAJHA-02,Lagankhel-Budhanilkantha,22,S0038,Deuba Chowk stop,27.773756,85.36033
R-SAJHA-02,Lagankhel-Budhanilkantha,23,S0096,Budhanilkantha Micro Stand,27.776459,85.361934
R-SAJHA-03,Godawari-Ratnapark,1,S0239,Godawari,27.597,85.3798
R-SAJHA-03,Godawari-Ratnapark,2,S0267,Taukhel,27.6117622,85.357324
R-SAJHA-03,Godawari-Ratnapark,3,S0272,Handegaun,27.6145,85.3555
R-SAJHA-03,Godawari-Ratnapark,4,S0245,Badegaun,27.6172763,85.3536735
R-SAJHA-03,Godawari-Ratnapark,5,S0253,Harisiddhi,27.6388413,85.3420486
R-SAJHA-03,Godawari-Ratnapark,6,S0254,Hattiban,27.6503757,85.3368812
R-SAJHA-03,Godawari-Ratnapark,7,S0138,Khumaltar Stop,27.65382,85.329107
R-SAJHA-03,Godawari-Ratnapark,8,S0011,Satdobato Chowk Stop,27.6656,85.3283
R-SAJHA-03,Godawari-Ratnapark,9,S0112,Lagankhel Stop,27.6668,85.3219
R-SAJHA-03,Godawari-Ratnapark,10,S0213,Kumaripati,27.67084,85.320098
R-SAJHA-03,Godawari-Ratnapark,11,S0103,Jawlakhel Stop,27.672577,85.314174
R-SAJHA-03,Godawari-Ratnapark,12,S0234,Pulchowk,27.6782,85.3169
R-SAJHA-03,Godawari-Ratnapark,13,S0237,Harihar Bhawan,27.6808,85.3131
R-SAJHA-03,Godawari-Ratnapark,14,S0063,Kupondole stop,27.688005,85.316248
R-SAJHA-03,Godawari-Ratnapark,15,S0056,Tripureshwor,27.694418,85.314128
R-SAJHA-03,Godawari-Ratnapark,16,S0236,"NAC (Nepal Airlines Corporation, Kantipath)",27.7076,85.3143
R-SAJHA-03,Godawari-Ratnapark,17,S0013,Ratna Park,27.706705,85.315249
R-SAJHA-04,Lamatar-Ratnapark,1,S0200,Lamatar,27.628007,85.395369
R-SAJHA-04,Lamatar-Ratnapark,2,S0273,Dungin,27.6355,85.3844
R-SAJHA-04,Lamatar-Ratnapark,3,S0104,Lubhu Bus Stop,27.642901,85.373398
R-SAJHA-04,Lamatar-Ratnapark,4,S0264,Sana Gaun Bus Stop,27.649786,85.3589255
R-SAJHA-04,Lamatar-Ratnapark,5,S0274,"Kamalpokhari (Lamatar-area, distinct from central Kathmandu Kamalpokhari)",27.66583,85.334253
R-SAJHA-04,Lamatar-Ratnapark,6,S0256,Imadol Krishna Mandir Road,27.6631915,85.3423521
R-SAJHA-04,Lamatar-Ratnapark,7,S0262,Rata Makai Chowk,27.6648107,85.3410552
R-SAJHA-04,Lamatar-Ratnapark,8,S0257,KIST Medical College Teaching Hospital,27.6628241,85.3347172
R-SAJHA-04,Lamatar-Ratnapark,9,S0020,Gwarko Chowk Stop,27.6705,85.334
R-SAJHA-04,Lamatar-Ratnapark,10,S0011,Satdobato Chowk Stop,27.6656,85.3283
R-SAJHA-04,Lamatar-Ratnapark,11,S0112,Lagankhel Stop,27.6668,85.3219
R-SAJHA-04,Lamatar-Ratnapark,12,S0103,Jawlakhel Stop,27.672577,85.314174
R-SAJHA-04,Lamatar-Ratnapark,13,S0234,Pulchowk,27.6782,85.3169
R-SAJHA-04,Lamatar-Ratnapark,14,S0237,Harihar Bhawan,27.6808,85.3131
R-SAJHA-04,Lamatar-Ratnapark,15,S0063,Kupondole stop,27.688005,85.316248
R-SAJHA-04,Lamatar-Ratnapark,16,S0056,Tripureshwor,27.694418,85.314128
R-SAJHA-04,Lamatar-Ratnapark,17,S0236,"NAC (Nepal Airlines Corporation, Kantipath)",27.7076,85.3143
R-SAJHA-04,Lamatar-Ratnapark,18,S0152,Jamal,27.708829,85.315292
R-SAJHA-04,Lamatar-Ratnapark,19,S0149,Lazimpat stop,27.722523,85.320924
R-SAJHA-04,Lamatar-Ratnapark,20,S0087,Lainchaur stop,27.718757,85.317697
R-SAJHA-04,Lamatar-Ratnapark,21,S0013,Ratna Park,27.706705,85.315249
R-SAJHA-05,Thankot-Tribhuvan International Airport,1,S0010,Thankot,27.706627,85.20574
R-SAJHA-05,Thankot-Tribhuvan International Airport,2,S0270,Tribhuwan Park,27.689954,85.220857
R-SAJHA-05,Thankot-Tribhuvan International Airport,3,S0119,Thankot Checkpost,27.689002,85.227229
R-SAJHA-05,Thankot-Tribhuvan International Airport,4,S0266,Satungal,27.6825156,85.2489603
R-SAJHA-05,Thankot-Tribhuvan International Airport,5,S0192,Naya Naikap,27.701283,85.289181
R-SAJHA-05,Thankot-Tribhuvan International Airport,6,S0275,Dui Adda (Dhunga Adda),27.691351,85.275754
R-SAJHA-05,Thankot-Tribhuvan International Airport,7,S0130,Kalanki,27.6938,85.2818
R-SAJHA-05,Thankot-Tribhuvan International Airport,8,S0263,Ravi Bhavan,27.6950507,85.2948778
R-SAJHA-05,Thankot-Tribhuvan International Airport,9,S0271,Soalteemode West,27.7005956,85.2858267
R-SAJHA-05,Thankot-Tribhuvan International Airport,10,S0023,Kalimati,27.69843,85.29944
R-SAJHA-05,Thankot-Tribhuvan International Airport,11,S0276,Tek (Teku),27.696325,85.306981
R-SAJHA-05,Thankot-Tribhuvan International Airport,12,S0056,Tripureshwor,27.694418,85.314128
R-SAJHA-05,Thankot-Tribhuvan International Airport,13,S0278,"N.A.Bh (Nepal Army Headquarters, Bhadrakali)",27.69941,85.31481
R-SAJHA-05,Thankot-Tribhuvan International Airport,14,S0013,Ratna Park,27.706705,85.315249
R-SAJHA-05,Thankot-Tribhuvan International Airport,15,S0036,Singha Durbar West Stop,27.69659,85.321228
R-SAJHA-05,Thankot-Tribhuvan International Airport,16,S0097,Maitighar,27.693965,85.320962
R-SAJHA-05,Thankot-Tribhuvan International Airport,17,S0033,Bijulibazar Stop,27.692332,85.329615
R-SAJHA-05,Thankot-Tribhuvan International Airport,18,S0259,New Baneshwor East,27.6915196,85.3420486
R-SAJHA-05,Thankot-Tribhuvan International Airport,19,S0017,Tinkune Stop,27.6835,85.3486
R-SAJHA-05,Thankot-Tribhuvan International Airport,20,S0139,Sinamangal/Ring Road Stop सिनामंगल,27.6983,85.3533
R-SAJHA-05,Thankot-Tribhuvan International Airport,21,S0240,Tribhuvan International Airport,27.6966,85.3591
R-SAJHA-06,Thankot-Budhanilkantha,1,S0010,Thankot,27.706627,85.20574
R-SAJHA-06,Thankot-Budhanilkantha,2,S0270,Tribhuwan Park,27.689954,85.220857
R-SAJHA-06,Thankot-Budhanilkantha,3,S0119,Thankot Checkpost,27.689002,85.227229
R-SAJHA-06,Thankot-Budhanilkantha,4,S0266,Satungal,27.6825156,85.2489603
R-SAJHA-06,Thankot-Budhanilkantha,5,S0192,Naya Naikap,27.701283,85.289181
R-SAJHA-06,Thankot-Budhanilkantha,6,S0130,Kalanki,27.6938,85.2818
R-SAJHA-06,Thankot-Budhanilkantha,7,S0246,Bafal,27.7021638,85.2780949
R-SAJHA-06,Thankot-Budhanilkantha,8,S0090,Sitapaila Stop,27.7086,85.2868
R-SAJHA-06,Thankot-Budhanilkantha,9,S0211,Swayambhu Parikarma,27.7125,85.2862
R-SAJHA-06,Thankot-Budhanilkantha,10,S0212,Banasthali,27.72483,85.297605
R-SAJHA-06,Thankot-Budhanilkantha,11,S0113,Balaju,27.7275,85.3005
R-SAJHA-06,Thankot-Budhanilkantha,12,S0187,Samakhusi Stop,27.7335,85.3125
R-SAJHA-06,Thankot-Budhanilkantha,13,S0065,Basundhara,27.7378,85.3215
R-SAJHA-06,Thankot-Budhanilkantha,14,S0044,Narayan Gopal Chowk,27.740022,85.337201
R-SAJHA-06,Thankot-Budhanilkantha,15,S0238,Gangalal Hospital (Shahid Gangalal National Heart Centre),27.746,85.3438
R-SAJHA-06,Thankot-Budhanilkantha,16,S0260,Neuro Hospital Bansbari (Upendra Devkota Memorial NINAS),27.7486124,85.3460046
R-SAJHA-06,Thankot-Budhanilkantha,17,S0231,Golfutar stop,27.75144,85.345969
R-SAJHA-06,Thankot-Budhanilkantha,18,S0255,Hattigauda,27.7553479,85.3478614
R-SAJHA-06,Thankot-Budhanilkantha,19,S0038,Deuba Chowk stop,27.773756,85.36033
R-SAJHA-06,Thankot-Budhanilkantha,20,S0096,Budhanilkantha Micro Stand,27.776459,85.361934
R-SAJHA-07,Lele-Jamal,1,S0243,Lele,27.57,85.34
R-SAJHA-07,Lele-Jamal,2,S0269,Tikabhairab Temple,27.5746276,85.3128817
R-SAJHA-07,Lele-Jamal,3,S0279,Takhal,27.586,85.318
R-SAJHA-07,Lele-Jamal,4,S0261,Pyangaun,27.5981685,85.3251264
R-SAJHA-07,Lele-Jamal,5,S0216,Thecho,27.6153,85.319176
R-SAJHA-07,Lele-Jamal,6,S0244,Sunakothi,27.64,85.32
R-SAJHA-07,Lele-Jamal,7,S0250,Dholahiti,27.6402341,85.3181452
R-SAJHA-07,Lele-Jamal,8,S0138,Khumaltar Stop,27.65382,85.329107
R-SAJHA-07,Lele-Jamal,9,S0248,Chapagaun Dobato,27.6579362,85.3225346
R-SAJHA-07,Lele-Jamal,10,S0112,Lagankhel Stop,27.6668,85.3219
R-SAJHA-07,Lele-Jamal,11,S0213,Kumaripati,27.67084,85.320098
R-SAJHA-07,Lele-Jamal,12,S0103,Jawlakhel Stop,27.672577,85.314174
R-SAJHA-07,Lele-Jamal,13,S0234,Pulchowk,27.6782,85.3169
R-SAJHA-07,Lele-Jamal,14,S0237,Harihar Bhawan,27.6808,85.3131
R-SAJHA-07,Lele-Jamal,15,S0063,Kupondole stop,27.688005,85.316248
R-SAJHA-07,Lele-Jamal,16,S0056,Tripureshwor,27.694418,85.314128
R-SAJHA-07,Lele-Jamal,17,S0236,"NAC (Nepal Airlines Corporation, Kantipath)",27.7076,85.3143
R-SAJHA-07,Lele-Jamal,18,S0152,Jamal,27.708829,85.315292
R-SAJHA-08,Bungamati-Jamal,1,S0242,Bungamati,27.62,85.3
R-SAJHA-08,Bungamati-Jamal,2,S0247,Bhaisepati,27.6525418,85.3048668
R-SAJHA-08,Bungamati-Jamal,3,S0258,Nakkhu (bus stop),27.6638808,85.306311
R-SAJHA-08,Bungamati-Jamal,4,S0214,Ekantakuna,27.6667865,85.308215
R-SAJHA-08,Bungamati-Jamal,5,S0112,Lagankhel Stop,27.6668,85.3219
R-SAJHA-08,Bungamati-Jamal,6,S0103,Jawlakhel Stop,27.672577,85.314174
R-SAJHA-08,Bungamati-Jamal,7,S0234,Pulchowk,27.6782,85.3169
R-SAJHA-08,Bungamati-Jamal,8,S0063,Kupondole stop,27.688005,85.316248
R-SAJHA-08,Bungamati-Jamal,9,S0185,Thapathali,27.691767,85.318016
R-SAJHA-08,Bungamati-Jamal,10,S0036,Singha Durbar West Stop,27.69659,85.321228
R-SAJHA-08,Bungamati-Jamal,11,S0088,Bhadrakali,27.699352,85.317713
R-SAJHA-08,Bungamati-Jamal,12,S0236,"NAC (Nepal Airlines Corporation, Kantipath)",27.7076,85.3143
R-SAJHA-08,Bungamati-Jamal,13,S0152,Jamal,27.708829,85.315292
